/about/basicinfo/rule/pdf/2004C006.pdf	国立大学法人電気通信大学本給の調整額支給細則
/about/basicinfo/rule/pdf/2004C007.pdf	国立大学法人電気通信大学管理職手当支給細則
/about/basicinfo/rule/pdf/2004C009.pdf	国立大学法人電気通信大学単身赴任手当支給細則
/about/basicinfo/rule/pdf/2004C010.pdf	国立大学法人電気通信大学特殊勤務手当支給細則
/about/basicinfo/rule/pdf/2004C011.pdf	国立大学法人電気通信大学超過勤務手当、休日給支給細則
/about/basicinfo/rule/pdf/2004C012.pdf	国立大学法人電気通信大学管理職員特別勤務手当支給細則
/about/basicinfo/rule/pdf/2004C013.pdf	国立大学法人電気通信大学初任給調整手当支給細則
/about/basicinfo/rule/pdf/2004C014.pdf	国立大学法人電気通信大学期末手当及び勤勉手当支給細則
/about/basicinfo/rule/pdf/2020C020.pdf	国立大学法人電気通信大学外部資金獲得貢献手当支給細則	
/about/basicinfo/rule/pdf/2014C015.pdf	国立大学法人電気通信大学教育研究職員の業績評価に関する細則
/about/basicinfo/rule/pdf/2014D001.pdf	国立大学法人電気通信大学教育研究職員の業績評価実施要項
/about/basicinfo/rule/pdf/2014B020.pdf	国立大学法人電気通信大学年俸制適用職員給与規程
/about/basicinfo/rule/pdf/2019C001.pdf	国立大学法人電気通信大学年俸制適用職員給与規程の適用を受ける新年俸制適用職員の基本年俸の決定に関する細則
/about/basicinfo/rule/pdf/2014C014.pdf	国立大学法人電気通信大学年俸制適用職員給与規程の適用を受ける改正前年俸制適用職員の基本年俸の決定に関する細則
/about/basicinfo/rule/pdf/2004B041.pdf	国立大学法人電気通信大学職員退職手当規程
/about/basicinfo/rule/pdf/2014B021.pdf	国立大学法人電気通信大学年俸制適用職員退職手当規程
/about/basicinfo/rule/pdf/2023B005.pdf	国立大学法人電気通信大学職員表彰規程
/about/basicinfo/rule/pdf/99995B016.pdf	国立大学法人電気通信大学永年勤続者表彰規程
/about/basicinfo/rule/pdf/99995D003.pdf	国立大学法人電気通信大学永年勤続者表彰の実施に関する取扱要項
/about/basicinfo/rule/pdf/2004B033.pdf	国立大学法人電気通信大学職員解雇規程
/about/basicinfo/rule/pdf/2004B034.pdf	国立大学法人電気通信大学職員懲戒規程
/about/basicinfo/rule/pdf/2011H002.pdf	国立大学法人電気通信大学懲戒処分の指針
/about/basicinfo/rule/pdf/2006E007.pdf	国立大学法人電気通信大学における懲戒処分の公表基準
/about/basicinfo/rule/pdf/2004B043.pdf	国立大学法人電気通信大学倫理規程
/about/basicinfo/rule/pdf/2005B025.pdf	国立大学法人電気通信大学ハラスメントの防止等に関する規程
/about/basicinfo/rule/pdf/2004B035.pdf	国立大学法人電気通信大学安全衛生管理規程
/about/basicinfo/rule/pdf/2023B040.pdf	国立大学法人電気通信大学における治療と仕事の両立支援に関する規程
/about/basicinfo/rule/pdf/2016C001.pdf	国立大学法人電気通信大学心理的な負担の程度を把握するための検査実施細則
/about/basicinfo/rule/pdf/2021B070.pdf	国立大学法人電気通信大学における職員の健康情報等取扱規程
/about/basicinfo/rule/pdf/2022B091.pdf	国立大学法人電気通信大学職場復帰支援実施規程
/about/basicinfo/rule/pdf/2022B032.pdf	電気通信大学化学物質管理規程
/about/basicinfo/rule/pdf/2010C032.pdf	電気通信大学毒物及び劇物取扱細則
/about/basicinfo/rule/pdf/2021B048.pdf	電気通信大学高圧ガス製造施設危害予防規程
/about/basicinfo/rule/pdf/2022B063.pdf	電気通信大学研究用微生物等安全管理規程
/about/basicinfo/rule/pdf/2004B042.pdf	国立大学法人電気通信大学職員法定外補償規程
/about/basicinfo/rule/pdf/2012B132.pdf	国立大学法人電気通信大学職員報奨金規程
/about/basicinfo/rule/pdf/99995B055.pdf	電気通信大学職員研修所使用規程
